index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cohort,gmt_library
2,prerank,HALLMARK_FATTY_ACID_METABOLISM,-0.47841352116838665,-2.1321353485448444,0.0,0.0,0.0,33/98,12.99%,ADH1C;CPT1A;FH;EHHADH;ALDH1A1;ACAA1;ALDOA;HMGCL;VNN1;ENO3;ACOX1;HADH;CD36;RAP1GDS1;ACADVL;ECH1;SDHC;DLD;CA2;ACO2;UROD;ECI2;ERP29;ECHS1;DECR1;MDH2;GPD2;RDH11;OSTC;HSD17B4;MIF;ACADM;LDHA,ciao,Hallmark
3,prerank,HALLMARK_PEROXISOME,-0.5421449577337814,-2.1214004678812546,0.0,0.0,0.0,21/51,18.39%,SCP2;EHHADH;ALDH1A1;ACAA1;HMGCL;SOD1;MVP;ACOX1;PRDX1;ISOC1;ECH1;ECI2;FDPS;TTR;RDH11;EPHX2;HSD17B4;PRDX5;ACSL5;ACOT8;GSTK1,ciao,Hallmark
4,prerank,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.421683890572759,-2.014560246917413,0.0,0.0013810320558786816,0.004,62/138,22.06%,CPT1A;FH;SLC25A6;ACAA1;SLC25A5;NDUFA4;LRPPRC;ATP5F1C;ACADVL;ECH1;ETFB;SLC25A3;SDHC;DLD;UQCRC1;ATP5MG;BAX;ACO2;VDAC2;LDHB;CS;ECHS1;CYCS;DECR1;MDH2;VDAC1;FXN;PRDX3;NDUFV1;NNT;SDHB;COX4I1;OPA1;COX7C;ACADM;LDHA;PHB2;HADHA;AFG3L2;UQCRC2;ETFA;COX6C;GLUD1;ATP5PD;GOT2;COX7A2;TOMM70;OGDH;PDHA1;SDHA;COX6B1;HSD17B10;IMMT;SUCLA2;NQO2;COX5B;NDUFB4;UQCRH;ATP5MF;UQCRB;NDUFS1;ATP5PO,ciao,Hallmark
5,prerank,HALLMARK_ANGIOGENESIS,0.6345556733940113,1.8978983041115813,0.0014925373134328358,0.001316908557162062,0.004,11/24,8.97%,POSTN;PRG2;SPP1;NRP1;VCAN;VTN;SERPINA5;LPL;VEGFA;LUM;PGLYRP1,ciao,Hallmark
6,prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.5145309736233346,1.8102248697542367,0.001321003963011889,0.006913769925100826,0.028,23/54,24.92%,NBL1;CCN5;INHBB;TSKU;OLFML3;MINDY1;SLC16A1;CXCL12;PODXL;B4GALT1;MAST4;CD44;ELF1;CELSR1;BLVRB;FASN;FCMR;PRSS23;DYNLT3;IGF1R;KRT13;CANT1;GFRA1,ciao,Hallmark
7,prerank,HALLMARK_G2M_CHECKPOINT,0.47014245261138726,1.658036856535119,0.002785515320334262,0.03259348678976104,0.145,29/59,24.35%,NOTCH2;MARCKS;HMGN2;HNRNPU;TMPO;GSPT1;NASP;SFPQ;CUL4A;ILF3;KPNB1;SRSF2;NUMA1;HNRNPD;KATNA1;TRA2B;EWSR1;RPA2;DKC1;STMN1;CHMP1A;TOP1;RBM14;HMGA1;SMC1A;BUB3;LMNB1;RASAL2;RAD23B,ciao,Hallmark
8,prerank,HALLMARK_KRAS_SIGNALING_UP,0.4517197384023476,1.6513685173699277,0.0013089005235602095,0.02897198825756537,0.152,26/76,15.99%,RBP4;SPON1;SPP1;PLAT;SPARCL1;NRP1;SCG5;CXCL10;GPNMB;SERPINA3;CFHR2;PCSK1N;DOCK2;ST6GAL1;ANGPTL4;MMP10;YRDC;IL7R;CPE;FCER1G;CTSS;LY96;CCL20;RELN;RETN;LCP1,ciao,Hallmark
9,prerank,HALLMARK_HEDGEHOG_SIGNALING,0.6310510944941654,1.6220502692747762,0.026984126984126985,0.03541543369796545,0.211,6/14,13.99%,NRP1;NRP2;SCG2;VEGFA;CELSR1;MYH9,ciao,Hallmark
10,prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.5056796667003736,1.6162226083216078,0.01911764705882353,0.0333342478531647,0.227,12/35,15.80%,CXCL9;CSF1;PLA2G2A;CD14;CXCL10;HMOX1;CXCL13;EBI3;CD44;TYK2;CXCL1;PDGFC,ciao,Hallmark
11,prerank,HALLMARK_KRAS_SIGNALING_DN,0.4884894266222204,1.5328946241387904,0.02710413694721826,0.06935718401053527,0.464,11/34,17.14%,IGFBP2;ITIH3;LFNG;EPHA5;EFHD1;KRT1;IL12B;SLC29A3;TCL1A;SNN;CDH16,ciao,Hallmark
12,prerank,HALLMARK_MYOGENESIS,0.394677203625255,1.515053197805549,0.009864364981504316,0.07111306208675135,0.514,26/101,14.74%,TAGLN;LAMA2;CFD;MYL1;ATP6AP1;IGFBP7;GSN;SOD3;MYL11;COL6A3;FST;COL6A2;ACTN2;BIN1;SYNGR2;PFKM;AEBP1;CKB;MYL6B;CLU;MYH11;DES;AGRN;LSP1;MYH9;HRC,ciao,Hallmark
13,prerank,HALLMARK_APICAL_JUNCTION,0.390024117205281,1.4893179011812105,0.0189873417721519,0.08116945470507982,0.594,30/100,20.14%,CDH1;FBN1;COL16A1;CDH15;CDH11;PCDH1;VCAN;SYK;CDH6;THBS3;ACTN2;EXOC4;PIK3CB;CDH3;MAP4K2;MMP2;ADAM15;B4GALT1;TNFRSF11B;PTPRC;MYH9;VCAM1;MYH10;CD209;DMP1;CNN2;RHOF;ICAM1;SIRPA;RAC2,ciao,Hallmark
0,prerank,REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.7339450769789118,2.423776348841292,0.0,0.0,0.0,19/36,9.30%,F12;F11;SERPING1;F8;F2;KNG1;PROS1;FGB;F9;F7;FGG;F5;KLKB1;F10;SERPINA5;SERPIND1;PROC;FGA;GP5,ciao,Reactome
1,prerank,REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.800585570934663,2.3679849428974045,0.0,0.0,0.0,14/23,9.30%,F12;F11;SERPING1;F8;F2;KNG1;PROS1;F9;KLKB1;F10;SERPINA5;SERPIND1;PROC;GP5,ciao,Reactome
2,prerank,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.6117453661655629,2.326919684964618,0.0,0.0,0.0,51/89,17.79%,IGFBP1;CDH2;IGFBP2;CST3;MSLN;FBN1;TNC;IGFBP6;SPP1;CHGB;IGFBP7;SPARCL1;CSF1;QSOX1;CHRDL1;VCAN;APOA2;F2;C4A;APOE;KNG1;PRKCSH;HSP90B1;CTSG;MMP1;FGG;F5;SCG2;APOA1;VWA1;MIA3;NUCB1;GAS6;SERPIND1;APOB;MMP2;PROC;FGA;ITIH2;DNAJC3;VGF;PCSK9;AHSG;LGALS1;HRC;PENK;CP;GZMH;TGOLN2;DMP1;PRSS23,ciao,Reactome
3,prerank,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.7531339334379501,2.29273510144008,0.0,0.0,0.0,18/27,10.66%,OMD;PRELP;CSPG4;VCAN;ACAN;FMOD;SDC1;HEXA;OGN;LUM;CHST14;B4GALT1;NCAN;GPC1;GPC4;HEXB;CSPG5;B3GAT3,ciao,Reactome
4,prerank,REACTOME_SIGNALING_BY_RETINOIC_ACID,-0.7583543970499246,-2.245179849638493,0.0,0.017125418072439055,0.011,8/15,9.78%,ADH1A;ADH1C;ADH4;ALDH1A1;FABP5;AKR1C3;DLD;RDH11,ciao,Reactome
5,prerank,REACTOME_DISEASES_OF_GLYCOSYLATION,0.6049255634115879,2.2429325810128105,0.0,0.00016087893524958021,0.001,35/70,18.06%,OMD;PRELP;ADAMTSL4;SPON1;CSPG4;ADAMTS17;NOTCH2;LFNG;VCAN;ACAN;FMOD;SDC1;HEXA;SPON2;NOTCH3;ADAMTS2;OGN;LUM;CHST14;DPAGT1;ADAMTS8;B4GALT1;NCAN;GPC1;GPC4;HEXB;CSPG5;B3GAT3;ALG12;AGRN;SBSPON;ADAMTSL3;ADAMTSL2;DCN;THBS2,ciao,Reactome
6,prerank,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.5339133451926503,2.2351170380898284,0.0,0.00013406577937465016,0.001,88/182,21.60%,COL7A1;LAMA2;COMP;LTBP2;ELN;CDH1;FBN1;TNC;PXDN;COL16A1;COL6A1;LTBP4;CTSB;MMP7;SPP1;FBLN1;FBLN5;FBLN2;MMP3;COL6A3;VCAN;ACAN;COL18A1;FMOD;EFEMP1;COL6A2;FGB;SDC1;TNXB;CTSG;COL11A1;MMP1;COL14A1;MMP19;FGG;EFEMP2;LTBP3;MFAP2;KLKB1;ACTA2;SCUBE1;VTN;TLL1;PRSS2;PCOLCE;ADAMTS2;MMP2;CEACAM8;ADAM15;LUM;FGA;ADAMTS8;NCAN;CD44;ITGAL;MMP10;SCUBE3;ASPN;PCOLCE2;CTSL;NID1;CAPN2;CAPN1;COL12A1;AGRN;CTSS;VCAM1;P4HA1;P4HA2;SPARC;DCN;DMP1;ITGB2;ADAM12;LAMB2;MMP14;PSEN1;ITGAE;PDGFA;ICAM1;TIMP2;COL15A1;HAPLN1;MMP12;LAMB1;EMILIN3;P3H3;DAG1,ciao,Reactome
7,prerank,REACTOME_ANTIMICROBIAL_PEPTIDES,0.7056342361809207,2.2167928009781552,0.0,0.00011491352517827157,0.001,21/34,16.91%,CHGA;REG3A;LYZ;PLA2G2A;LCN2;ITLN1;BPIFB1;CTSG;RNASE6;BPIFA1;PRSS2;DEFA5;PGLYRP1;DCD;DEFA6;CLU;CAMP;DEFA4;CCR6;S100A9;CD4,ciao,Reactome
8,prerank,REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,-0.5947079132150309,-2.20232209458468,0.0,0.011416945381626036,0.015,27/37,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;CSNK2A2;PSMA4;CSNK2A1;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;CUL3;YWHAG;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;CSNK2B;PSMC5,ciao,Reactome
9,prerank,REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,-0.5226495687013952,-2.1801570383086717,0.0,0.011416945381626036,0.022,37/61,28.06%,DDOST;PSMA6;PSMC4;PSMA2;PSMD1;CSNK2A2;PSMA4;CSNK2A1;ERLIN2;PSMC3;PRKAA1;PSMB1;OSTC;GSK3B;PSMD13;PSMD7;RPN2;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;RPN1;CUL3;YWHAG;PSMB7;PSMB2;PRKAB1;STT3A;PRKAG1;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;CSNK2B;PSMC5,ciao,Reactome
10,prerank,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.5812873854009197,2.164052673480725,0.0,0.0003016480035929629,0.003,35/81,14.34%,COL7A1;ELN;CDH1;FBN1;COL16A1;COL6A1;CTSB;MMP7;SPP1;MMP3;COL6A3;ACAN;COL18A1;COL6A2;CTSG;COL11A1;MMP1;COL14A1;MMP19;KLKB1;SCUBE1;TLL1;PRSS2;MMP2;ADAM15;ADAMTS8;CD44;MMP10;SCUBE3;CTSL;NID1;CAPN2;CAPN1;COL12A1;CTSS,ciao,Reactome
11,prerank,REACTOME_PROTEASOME_ASSEMBLY,-0.5629976673814716,-2.158473780473695,0.0,0.013200843097505103,0.03,32/45,30.07%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMD4;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMB9;PSMA7;PSMD9;PSMC2;PSMD10;PSMG1;PSMB7;PSMB2;PSMD14;PSME4;PSMC1;PSMB10;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;PSMD5;PAAF1,ciao,Reactome
12,prerank,REACTOME_BIOLOGICAL_OXIDATIONS,-0.506628133083209,-2.1483642876710065,0.0,0.01198779265070734,0.034,28/66,20.64%,ADH1A;ACY1;ADH1C;ADH4;MAT2B;ALDH1A1;ESD;UXS1;AHCY;ABHD14B;MGST2;ADH1B;CYB5B;ADH6;PTGES3;GCLC;ADH5;BPNT1;GSTO1;ACSS2;GGCT;CES1;COMT;PTGS1;GSTK1;GSTP1;NQO2;GSS,ciao,Reactome
13,prerank,REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,-0.5840268585892255,-2.147117966923664,0.0,0.01070338629527441,0.035,25/37,28.06%,MAPK14;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;GSK3B;CSNK1A1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
14,prerank,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,-0.6098765621102774,-2.1448289797871136,0.0,0.009378205134907103,0.036,22/31,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
15,prerank,REACTOME_COLLAGEN_DEGRADATION,0.6726990173901728,2.1436918848260444,0.0,0.00035750874499906714,0.003,17/36,11.59%,COL7A1;COL16A1;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;MMP1;COL14A1;MMP19;PRSS2;MMP2;MMP10;CTSL,ciao,Reactome
16,prerank,REACTOME_COMPLEMENT_CASCADE,0.5720200297939577,2.1423076642586882,0.0,0.00032175787049916043,0.003,34/83,13.80%,CRP;CFD;GZMM;CFHR3;C4BPB;SERPING1;CFHR1;IGHG4;C4BPA;F2;C4A;IGLV3-25;CFHR5;IGKV1-5;PROS1;C1S;IGLV1-47;C1QA;C7;C8B;C9;CFHR2;VTN;IGHV1-2;COLEC11;C4B;IGHG1;MASP1;IGKV3-20;CD55;CPN1;CLU;C1QB;IGLV3-21,ciao,Reactome
17,prerank,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,-0.5845657549334745,-2.13284549995217,0.0,0.009811437437334876,0.044,24/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;SRC;PSMB1;TGFB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
18,prerank,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,-0.5706777746127303,-2.127906344686439,0.0,0.010465533266490534,0.052,18/39,15.87%,MAPK14;PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;GSK3B;CSNK1A1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2,ciao,Reactome
19,prerank,REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,0.838370716219858,2.1159699401551255,0.0,0.0005850143099984735,0.007,9/14,9.30%,F12;F11;SERPING1;F8;F2;F9;KLKB1;F10;GP5,ciao,Reactome
20,prerank,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,-0.5794248719492644,-2.115592007991941,0.0,0.011131521747085385,0.063,24/35,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;ELOC;PSMD7;PSMD3;PSMD11;CUL5;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
21,prerank,REACTOME_REGULATION_OF_APOPTOSIS,-0.579380468856983,-2.11513545584462,0.0,0.010119565224623078,0.063,24/35,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PAK2;PSMB1;PSMD13;PSMD7;OPA1;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
22,prerank,REACTOME_METABOLISM_OF_POLYAMINES,-0.582791389537354,-2.1122147650735044,0.0,0.009870900694530844,0.067,24/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;SMS;PSMB2;SRM;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
23,prerank,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.7104212066218842,2.1086008748037157,0.0,0.0006032960071859257,0.008,12/24,9.13%,APOF;ANGPTL3;APOA2;CETP;APOE;APOC3;APOA1;PLTP;LPL;APOB;ANGPTL4;LCAT,ciao,Reactome
24,prerank,REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION,0.7344589407915487,2.0975391587647043,0.0,0.0007425181626903702,0.011,11/20,8.13%,F8;F2;PROS1;FGB;FGG;F5;F10;SERPINA5;SERPIND1;PROC;FGA,ciao,Reactome
25,prerank,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.6555654918024372,2.081789677597249,0.0,0.0009193082014261726,0.015,13/34,7.40%,COL7A1;PXDN;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1;TLL1;PCOLCE,ciao,Reactome
26,prerank,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,-0.5672672659320874,-2.0678528968407437,0.0,0.01624719150462167,0.118,23/35,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;CDK2;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
27,prerank,REACTOME_COLLAGEN_FORMATION,0.6059266124741046,2.065313415679279,0.0,0.0009652736114974812,0.017,21/48,15.97%,COL7A1;PXDN;COL16A1;COL6A1;CTSB;MMP7;MMP3;COL6A3;COL18A1;COL6A2;COL11A1;COL14A1;TLL1;PCOLCE;ADAMTS2;PCOLCE2;CTSL;COL12A1;CTSS;P4HA1;P4HA2,ciao,Reactome
28,prerank,REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,-0.5774527987484718,-2.0649394440862388,0.0,0.015494425875063908,0.12,23/33,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;GSK3B;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
29,prerank,REACTOME_DEGRADATION_OF_DVL,-0.5683961398044373,-2.056936078648631,0.0,0.016554570803357753,0.133,23/34,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;CUL3;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
30,prerank,REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,-0.5608279919245239,-2.048425798265882,0.0,0.017482197615614866,0.145,23/36,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;GSK3B;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
31,prerank,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,-0.5436553206542313,-2.0387693605949595,0.0,0.018888328756366608,0.165,26/38,30.21%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;GSK3B;PSMD13;PSMD7;PSMD3;PSMD11;STUB1;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5;PSMD12;STAT1,ciao,Reactome
32,prerank,REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,-0.5549063888445348,-2.037083662204857,0.0,0.018393967559286392,0.17,22/35,28.06%,PSMA6;PSMC4;PSMA2;PSMD1;PSMA4;PSMC3;PSMB1;PSMD13;PSMD7;PSMD3;PSMD11;PSMD6;PSMA7;PSMC2;PSMB7;PSMB2;PSMD14;PSMC1;PSMD8;PSMB3;PSMA3;PSMC5,ciao,Reactome
